row_index,actual_price_idr,base_value_log1p_price,predicted_log1p_price,fac_kolam_renang,fac_ac,fac_shower,fac_jemput_bandara,fac_televisi,fac_resepsionis_24jam,fac_laundry,fac_restoran,fac_brankas,fac_bar,fac_bebas_rokok,fac_keamanan,fac_spa,fac_concierge,fac_lift,fac_pijat,fac_dokter,fac_gym,fac_kolam_renang_pribadi,fac_kursi_roda,fac_porter,fac_smart_tv,fac_makanan_halal,fac_streaming,fac_sarapan,fac_bidet,fac_ruang_konferensi,rating,review_count,star,regency_Badung,regency_Bangli,regency_Buleleng,regency_Denpasar,regency_Gianyar,regency_Jembrana,regency_Klungkung,regency_Other,regency_Tabanan,category_Apartemen,category_Glamping,category_Guest House,category_Hostel,category_Hotel,category_Hotel Privat,category_Other,category_Resort,category_Resort Villa,category_Villa
82,372280.0,14.040013,12.6010475,0.011535513,-0.010870212,-0.021030989,0.0023709028,0.0030463496,-0.007794586,0.0114923585,0.0024234552,0.0095597375,0.032083824,-0.0034573937,-0.0046122167,0.003953847,0.017958228,0.008905651,-0.0045652557,-0.0055078366,-0.026046833,-0.07071888,0.01114817,-0.0059444364,-0.0029110338,0.0011350113,-0.0010149524,0.0015208576,-7.572829e-05,0.0,-0.3043061,-0.08306204,-0.9688581,0.0016594009,0.0,0.0,0.0009139428,-0.0014585892,-0.0006417504,0.0,0.0,0.0015791756,0.00020902224,0.0,0.0007399925,0.0,-0.0057343044,0.0,0.00021406858,-0.031489775,-0.00053704396,-0.000776831
83,196652.0,14.040013,12.452599,0.013641395,-0.009766103,-0.025428643,-0.015799195,0.0027468263,0.024445739,0.0114923585,-0.022253409,-0.020806227,0.029650725,0.010513737,-0.0019512541,-0.0068442654,-0.016169094,-0.0075532394,0.002370873,-0.0039840024,-0.028189369,-0.08133254,-0.0018040091,-0.00034857733,-0.0031819248,0.00045193176,-0.0010149524,0.0009609079,-7.572829e-05,0.0,-0.30985948,-0.07787823,-1.0140259,0.005613534,0.0,0.0,0.0009139428,-0.0012694702,-0.0014817792,0.0,0.0,0.0016585061,0.00023900854,0.0,0.0007399925,0.0,-0.0049727154,0.0,0.00021406858,-0.034274038,-0.00053704396,-0.0022673905
84,252265.0,14.040013,12.529214,0.00922037,-0.011227206,-0.021344237,-0.0138396155,0.010846509,-0.00023152679,-0.037457574,-0.02501678,-0.026243892,-0.059625942,0.006227109,0.0026978212,-0.022612458,-0.040086366,-0.01242974,9.268912e-05,-0.0076012453,-0.09443882,-0.08662248,-0.0038952364,0.0014350353,0.001308727,0.00068980636,-0.00058754516,0.001079273,-0.00044060097,0.0,0.112325825,-0.015238384,-1.1083412,0.0023593318,0.0,0.0,0.0009139428,-0.0072457185,-0.002319105,0.0,0.0,0.0018061924,0.0002264511,0.0,0.00083498226,0.0,0.0054588397,0.0,-0.0077936295,-0.053100396,-0.00053704396,-0.010045524
85,342519.0,14.040013,12.576576,0.013927359,-0.010702801,-0.022981996,0.0026452653,0.0014412425,-0.006942967,0.011825195,-0.022261554,0.0107584195,-0.05599321,-0.002264158,-0.0012729513,-0.0051928763,-0.01699893,-0.0048207943,0.00211831,-0.003690762,-0.03415664,-0.064963475,-0.0018040091,-0.0028559042,-0.0016232894,0.001389355,-0.0010149524,0.0020664376,-7.572829e-05,0.0,-0.36380354,0.0029779382,-1.0108773,0.0023341738,0.0,0.0,-0.008366092,-0.003912441,-0.0014817792,0.0,0.0,0.0016318483,0.0002264511,0.0,0.0007399925,0.0,0.0017209935,0.0,0.00021406858,0.13122702,-0.0003558516,-0.0022673905
86,799785.0,14.040013,13.175554,0.013248894,-0.007508023,-0.021123357,0.003845196,0.0016887048,-0.01145924,0.011825195,0.0024234552,0.007683891,0.041770212,0.021549739,-0.0019512541,0.003953847,0.012729611,0.0063241576,-0.007592216,-0.0070493384,0.041972544,-0.055545468,0.0038655843,-0.0042022113,-0.0017275049,0.001389355,-0.0027225586,0.0017638617,-7.572829e-05,0.0,-0.47343898,-0.12555847,-0.4223935,-0.0068155183,0.0,0.0,0.0009139428,-0.0012694702,-0.00031145726,0.0,0.0,0.0014137485,0.00025345292,0.0,0.0007399925,0.0,0.010075665,0.0,0.00021406858,0.09777306,-0.0003558516,-0.000776831
87,649783.0,14.040013,13.039087,0.012625152,-0.010676449,-0.023192154,0.0025926824,0.0023701582,-0.009719616,0.0114923585,0.0024234552,0.008493236,0.03885925,-0.0063282107,-0.0046122167,0.003953847,0.014459248,0.008905651,-0.0022112797,0.0080823125,0.043287467,-0.07168908,0.0038655843,-0.0060133296,-0.002484916,-0.0033878984,-0.0027225586,-0.006640332,-7.572829e-05,0.0,-0.3957402,-0.12820001,-0.4513822,0.0015628552,0.0,0.0,0.0009139428,-0.0014585892,-0.00031145726,0.0,0.0,0.0013922637,0.00022346662,0.0,0.0007399925,0.0,-0.0097747,0.0,0.00021406858,-0.029448256,-0.00053704396,-0.000776831
88,531409.0,14.040013,13.541107,0.011188852,-0.012611812,-0.018900685,0.0023467757,0.00037864674,-0.0015958215,0.016135173,0.0026054312,-0.024305029,-0.077818766,0.0017903037,-0.0023097433,0.008406496,-0.030416338,-0.008008828,0.0009801073,-0.0036868793,-0.035217464,-0.0741319,-0.00054356176,0.00026528275,0.012281315,0.00045193176,0.024125759,0.0015208576,-7.572829e-05,0.0,0.08466487,0.08255085,-0.43344298,-0.0029051001,0.0,0.0,0.0009139428,0.029218871,-0.0003765675,0.0,0.0,0.0017111789,0.0002904425,0.0,0.0029582288,0.0,-0.010470813,0.0,0.00034097154,-0.046204507,-0.00053704396,-0.0004731951
89,834574.0,14.040013,13.962599,0.02828686,-0.010011902,-0.022396011,0.0058012954,0.0035232399,-0.028774867,0.0050667077,0.0021910782,0.0032165032,0.015781365,-0.001986229,-0.0046122167,0.00056621665,0.01703054,0.008330365,-0.0026036417,0.0090124365,0.06125048,-0.06486561,0.0038655843,-0.0058253603,1.5221274e-05,0.00066524395,-0.0010149524,-0.015059777,-7.572829e-05,0.0,-0.52847254,-0.16159967,0.5257095,-0.0029007397,0.0,0.0,0.00024670849,-0.0008299593,-0.00020731974,0.0,0.0,0.003495462,0.00022346662,0.0,0.0007399925,0.0,0.0017209935,0.0,0.00040813576,0.07781194,-0.00036023755,-0.000776831
90,1231385.0,14.040013,15.250381,0.026387557,-0.0108507555,-0.015544919,0.006524419,0.005888465,-0.0036539645,0.008921986,-0.00016898575,0.004502854,0.013141977,-0.008167531,-0.0037542223,0.012995211,0.025262326,0.011614638,-0.0016229704,0.020140316,0.16388248,0.18346973,0.001942162,-0.0062395576,-0.0021358898,-0.0019966853,0.006231461,0.003023585,-0.00020325187,0.0,0.4078411,-0.1549484,0.57164776,0.0017604084,0.0,0.0,0.00024670849,-0.0012207818,-0.00020731974,0.0,0.0,0.004041933,0.00022346662,0.0,0.00037725104,0.0,-0.031844,0.0,0.000995222,-0.033217374,-0.00054142997,0.005622714
91,1887976.0,14.040013,14.815525,0.026251838,-0.012518852,-0.021777283,0.007857141,0.0023621856,-0.0034119266,0.009174567,0.0029507463,-0.022294397,0.014674198,0.004335529,0.004939704,0.017747415,0.034470826,0.014569819,-0.0021074223,0.01871179,0.0733713,-0.08580665,0.004565973,-0.011426964,0.0007802648,0.0002835718,-0.0006550297,0.00096918055,-7.572829e-05,0.0,0.29304785,-0.11076376,0.5846657,0.0011099937,0.0,0.0,0.00024670849,-0.0011859329,-0.00020731974,0.0,0.0,0.0044100434,0.00025345292,0.0,0.00037725104,0.0,-0.024065413,0.0,0.000995222,-0.050479453,-0.00054142997,-0.00029263122
92,2121425.0,14.040013,14.679849,0.030568568,-0.015002622,-0.020506378,0.005419425,0.0070983036,-0.0039116736,0.005403886,0.002365928,0.007184029,0.017323557,0.0049377894,-0.0023097433,0.009753139,-0.023442674,0.017493438,-0.0001293507,0.005286021,0.1165229,-0.092323035,-0.0017856248,-0.0024455693,-3.243459e-05,0.00041090025,-0.00058754516,0.002302734,-7.572829e-05,0.0,0.008303347,0.041123424,0.5716839,-0.0056360993,0.0,0.0,0.00024670849,-0.0022513405,-0.00027242998,0.0,0.0,0.0038370518,0.00028589036,0.0,0.00083498226,0.0,-0.004799002,0.0,0.000995222,-0.04319349,-0.00054142997,-0.00029990647
93,1108217.0,14.040013,14.654728,0.026601113,-0.009659747,-0.021477317,0.005828501,0.0017304231,-0.0034119266,0.005463211,0.0021910782,0.009928668,0.017323557,-0.005437474,0.004939704,0.010458738,0.02577765,0.011314971,-0.00018946151,0.012392275,0.06953335,-0.0718221,0.0038655843,0.012831304,0.0030626953,0.00066524395,-0.0010149524,-0.013630916,-7.572829e-05,0.0,-0.010257613,-0.12462823,0.53707445,-0.0007348669,0.0,0.0,0.00024670849,-0.0009495908,-0.00020731974,0.0,0.0,0.003495462,0.00022346662,0.0,0.0007399925,0.0,0.0036813524,0.0,0.000995222,0.107733,-0.00036023755,0.00047452754
94,5838581.0,14.040013,15.445767,0.026115026,-0.008491827,-0.015444841,0.006426874,0.00536979,-0.0036539645,0.010665576,-0.00016898575,0.0036499617,0.012233785,0.0020483423,-0.0037542223,0.015379718,0.023532692,0.010829675,-0.0039769467,-0.016104987,0.17351775,0.13615917,0.001942162,-0.009341814,0.008629046,0.0027750884,-0.0006550297,-0.0198164,-0.00020325187,0.0,0.47197986,-0.11347728,0.56989396,-0.00038633565,0.0,0.0,0.00024670849,-0.0012207818,-0.00020731974,0.0,0.0,0.00394167,0.00022346662,0.0,0.00037725104,0.0,0.012088399,0.0,0.000995222,0.09837471,-0.00036023755,0.005622714
95,1647742.0,14.040013,14.43371,0.028251765,-0.012810066,-0.018719893,0.006591367,0.010324383,-0.0041227094,-0.025048887,0.003304227,0.004742053,0.015985414,0.0037631795,0.0026978212,0.014107985,-0.04657977,0.022313353,-0.0023719259,-0.008011246,-0.12670068,-0.07161583,-0.0026347886,-0.0040931264,0.00039305212,-0.0019966853,-0.00058754516,-0.011207362,-0.00044060097,0.0,0.11310542,0.0053396774,0.55481565,0.0026120064,0.0,0.0,0.00024670849,-0.0041632373,-0.00042967428,0.0,0.0,0.0049555423,0.00028589036,0.0,0.00083498226,0.0,-0.012931908,0.0,0.000995222,-0.041656323,-0.00054142997,-0.0053052804
96,2232228.0,14.040013,14.561361,0.026601113,-0.013021935,-0.024198458,0.005828501,0.0032414664,-0.0034119266,0.005403886,0.0021910782,0.01032108,0.016787156,-0.0019591858,-0.0046122167,0.010458738,0.02593096,0.013896464,-0.00018946151,0.008917986,0.0748573,-0.0913875,0.0038655843,0.012241477,0.0010773744,0.00041090025,-0.0006550297,0.0020919987,-7.572829e-05,0.0,0.045446973,-0.120453656,0.55508524,0.000997556,0.0,0.0,0.00024670849,-0.0009495908,-0.00020731974,0.0,0.0,0.0035957247,0.00022346662,0.0,0.00037725104,0.0,-0.0071920073,0.0,0.000995222,-0.041361813,-0.00054142997,0.00047452754
97,557029.0,14.040013,13.951762,0.03012398,-0.010007066,-0.017242415,0.007128248,0.0026627788,-0.030725526,0.0050667077,0.002365928,0.0036174553,0.016317768,-0.0024007366,0.0022185575,0.00056621665,-0.014908679,0.008330365,-0.0075139003,-0.005148502,0.06832833,-0.067214504,0.0038655843,-0.0050280932,1.5221274e-05,-0.0020488375,-0.0010149524,0.0028483137,-7.572829e-05,0.0,-0.5326453,-0.1563588,0.52899086,0.0010611198,0.0,0.0,0.00024670849,-0.0008299593,-0.00020731974,0.0,0.0,0.0035957247,0.00022346662,0.0,0.0007399925,0.0,0.0017209935,0.0,0.00040813576,0.07581398,-0.00036023755,-0.000776831
98,1932328.0,14.040013,14.563176,0.026634656,-0.014355822,-0.025701886,0.005828501,0.0023810058,-0.0034119266,0.005403886,0.0021910782,0.009493007,0.016787156,-0.0019591858,0.004939704,0.010458738,0.02634802,0.013896464,-0.0029072827,0.006899068,0.0748573,-0.08960426,0.0038655843,0.008039113,0.0010773744,0.00041090025,-0.0006550297,0.0020919987,9.087395e-05,0.0,0.045751892,-0.11740796,0.5554805,0.000997556,0.0,0.0,0.00024670849,-0.0009495908,-0.00020731974,0.0,0.0,0.0035957247,0.00022346662,0.0,0.00037725104,0.0,-0.0071920073,0.0,0.000995222,-0.041361813,-0.00054142997,5.5192737e-05
99,3929646.0,14.040013,15.287674,0.028350377,-0.011975304,-0.021097314,0.007545609,0.006186902,-0.0032008907,0.011874214,0.0029578723,0.010119795,-0.026988542,0.0051530455,-0.0023097433,-0.02100138,0.033134207,0.01888044,-0.0025434378,-0.01423742,0.1648115,-0.07429326,-0.0019659016,0.005175999,-0.011330579,0.0027750884,-0.00058754516,-0.0058910847,-7.572829e-05,0.0,0.3747516,0.037632383,0.6130662,-0.003836907,0.0,0.0,-0.0022583317,-0.0026874123,-0.00027242998,0.0,0.0,0.004182997,0.00028589036,0.0,0.00083498226,0.0,0.0054588397,0.0,0.000995222,0.12484139,-0.00036023755,-0.0044402517
100,2238552.0,14.040013,14.568086,0.026634656,-0.014355822,-0.026745146,0.0057540624,0.0022897525,-0.0032008907,0.005403886,0.0021910782,0.010232825,0.015572513,0.01581156,0.004939704,0.010458738,0.02634802,0.013896464,-0.0029072827,0.008280109,0.0744295,-0.084892064,0.0038655843,0.008039113,0.0010773744,0.00041090025,-0.0006550297,0.0020919987,-7.572829e-05,0.0,0.04358527,-0.12209024,0.5451812,-0.0027115017,0.0,0.0,0.00024670849,0.005152801,-0.00020731974,0.0,0.0,0.0035957247,0.00025345292,0.0,0.00037725104,0.0,-0.008833938,0.0,0.000995222,-0.041881744,-0.00054142997,5.5192737e-05
101,3522801.0,14.040013,14.580445,0.026634656,-0.012661274,-0.02362034,0.005828501,0.0027094143,-0.0034119266,0.005463211,0.0021910782,0.0038737173,0.017323557,-0.010534644,-0.0046122167,0.009064145,0.024126839,0.011314971,0.0011383618,-0.007339279,0.06569221,-0.064365804,-0.00054356176,-0.0027806943,0.0030626953,0.00066524395,-0.0010149524,0.0034082632,-7.572829e-05,0.0,-0.00568309,-0.16595776,0.5400774,-0.0007348669,0.0,0.0,0.00024670849,-0.0009495908,-0.00027242998,0.0,0.0,0.0035957247,0.00022346662,0.0,0.0007399925,0.0,0.0068244166,0.0,0.000995222,0.11062413,-0.00036023755,-0.0004731951
102,2490974.0,14.040013,14.828483,0.027849467,-0.011776233,-0.022461332,0.005828501,0.002618161,-0.0034119266,0.005463211,0.0021910782,0.0037610044,0.017323557,-0.0018533682,-0.0023097433,0.009064145,0.02410279,0.011314971,-0.004957618,-0.0086440295,0.079872586,-0.061286103,-0.00054356176,-0.004050473,0.0030626953,-0.0020488375,-0.0010149524,0.0034082632,-7.572829e-05,0.0,-0.014314567,0.055202752,0.5590748,-0.0007348669,0.0,0.0,0.00024670849,-0.000914742,-0.00027242998,0.0,0.0,0.0038370518,0.0002904425,0.0,0.0007399925,0.0,0.0034729175,0.0,0.000995222,0.109833695,-0.00036023755,-5.3860305e-05
103,4389172.0,14.040013,14.848305,0.026601113,-0.011155187,-0.01774707,0.0043982356,0.00483689,-0.0036539645,0.0043997657,-0.0009286538,0.010523518,0.012823654,0.0028789805,-0.0037542223,0.010034958,0.018823972,0.010941285,-0.0015627663,-0.0078111393,0.09675048,0.19946307,0.0012417737,0.025498122,0.00071605615,0.00041090025,-0.0010149524,0.0025820134,0.00024390226,0.0,0.012740878,-0.12924962,0.5540603,0.0017604084,0.0,0.0,0.00024670849,-0.0009495908,-0.00020731974,0.0,0.0,0.0035957247,0.00022346662,0.0,0.0007399925,0.0,-0.0073366626,0.0,0.000995222,-0.024856586,-0.00054142997,0.011528837
104,2227834.0,14.040013,14.671311,0.026601113,-0.009659747,-0.020834155,0.005828501,0.002590884,-0.0034119266,0.005463211,0.0021910782,0.009217588,0.016787156,-0.001548791,-0.0046122167,0.010458738,0.02577765,0.011314971,-0.00018946151,0.012392275,0.06515609,-0.07359562,0.0038655843,0.011643273,0.0030626953,-0.0020488375,-0.0010149524,0.0031975282,-7.572829e-05,0.0,-0.003586112,-0.12813042,0.54700387,-0.0007348669,0.0,0.0,0.00024670849,-0.0009495908,-0.00020731974,0.0,0.0,0.0035957247,0.00022346662,0.0,0.0007399925,0.0,0.0036813524,0.0,0.000995222,0.10974858,-0.00036023755,0.00047452754
105,966142.0,14.040013,14.003756,0.02828686,-0.010011902,-0.023039173,0.005875734,0.0026627788,-0.028985903,0.0050667077,0.0021910782,0.0035012471,0.016317768,-0.0032226515,0.004939704,0.00056621665,0.01703054,0.008330365,-0.0026036417,0.0090124365,0.056559496,-0.07016829,-0.00054356176,-0.005373798,1.5221274e-05,0.00066524395,-0.0010149524,0.0034082632,-7.572829e-05,0.0,-0.52060115,-0.14944737,0.531757,0.00034195476,0.0,0.0,0.00024670849,-0.0008299593,-0.00027242998,0.0,0.0,0.0035957247,0.00022346662,0.0,0.0007399925,0.0,0.0017209935,0.0,0.00040813576,0.077606276,-0.00036023755,-0.000776831
106,2207156.0,14.040013,14.632863,0.026601113,-0.009659747,-0.021505157,0.005828501,0.002590884,-0.0034119266,0.005463211,0.0021910782,0.009928668,0.017323557,-0.011356559,-0.0046122167,0.010458738,0.02577765,0.011314971,-0.00018946151,0.012392275,0.06953335,-0.070856474,0.0038655843,0.012831304,0.0030626953,0.00066524395,0.012030214,-0.013630916,-7.572829e-05,0.0,-0.009372519,-0.14983973,0.53320473,-0.0007348669,0.0,0.0,0.00024670849,-0.0009495908,-0.00020731974,0.0,0.0,0.003495462,0.00022346662,0.0,0.0007399925,0.0,0.0068244166,0.0,0.000995222,0.111548275,-0.00036023755,0.00047452754
107,820280.0,14.040013,13.881252,0.029420858,-0.0126388995,-0.020591253,0.0060995677,0.00411344,-0.030725526,0.0047338707,0.002365928,0.0042086667,0.01625077,-0.002726019,-0.0019512541,0.00056621665,-0.02353082,0.010911859,-0.005159924,0.0066886414,-0.04021489,-0.07927044,-0.00054356176,-0.005660015,-0.0011683075,0.00041090025,-0.0010149524,0.003154804,-7.572829e-05,0.0,-0.39743084,-0.13552876,0.53798527,0.0028900881,0.0,0.0,0.00024670849,-0.0008299593,-0.00027242998,0.0,0.0,0.0043682694,0.00022346662,0.0,0.0007399925,0.0,-0.0057343044,0.0,0.00040813576,-0.028162804,-0.00054142997,-0.000776831
108,685791.0,14.040013,13.959256,0.028320402,-0.011345788,-0.024570439,0.005875734,0.0026627788,-0.028985903,0.0050667077,0.0021910782,0.0034151603,0.016317768,-0.011793995,0.004939704,0.00056621665,0.017447602,0.008330365,0.0001506795,0.006993518,0.056559496,-0.06787093,0.0038655843,-0.004104019,1.5221274e-05,0.00066524395,-0.0010149524,0.0034082632,-7.572829e-05,0.0,-0.52078116,-0.19299506,0.5305569,0.00034195476,0.0,0.0,0.00024670849,-0.0008299593,-0.00020731974,0.0,0.0,0.0035957247,0.00022346662,0.0,0.0007399925,0.0,0.0048640575,0.0,0.00040813576,0.077606276,-0.00036023755,-0.0011961658
109,4369666.0,14.040013,14.536199,0.026601113,-0.013021935,-0.024625245,0.005828501,0.0022293697,-0.0034119266,0.0051303743,0.0021910782,0.01032108,0.016787156,0.0011448737,0.004939704,0.010458738,0.02593096,0.013896464,-0.00018946151,0.010299027,0.06441455,-0.08595308,0.0038655843,0.012241477,0.0009852368,0.00041090025,-0.0010149524,0.0020919987,-7.572829e-05,0.0,0.0026605863,-0.11111754,0.55541116,0.000997556,0.0,0.0,0.00024670849,-0.000914742,-0.00020731974,0.0,0.0,0.0035957247,0.00025345292,0.0,0.0007399925,0.0,-0.006430418,0.0,0.000995222,-0.04145395,-0.00054142997,0.00047452754
110,3756152.0,14.040013,15.200446,0.029456405,0.12774105,0.11198317,0.007541981,0.00066036556,-0.0034119266,-0.026864322,-0.023401875,-0.015118342,-0.019406362,0.015000018,0.00628563,0.015989698,-0.0558831,0.015936412,0.004928614,-0.00879647,0.10571537,-0.04738599,-0.000725144,0.004650106,0.003773646,0.0005379155,-0.0006550297,0.0014218985,-7.572829e-05,0.0,0.29615954,-0.104565114,0.62546897,-0.00062242924,0.0,0.0,0.00024670849,-0.0016376999,-0.00042967428,0.0,0.0,0.0044100434,0.00025345292,0.0,0.00037725104,0.0,0.013605446,0.0,0.000995222,0.08289897,-0.00034645415,-0.006279839
111,1489958.0,14.040013,14.842196,0.029264556,-0.008660686,-0.017008564,0.0044213417,0.0039392705,-0.0034429287,0.0054841447,-0.0009286538,0.0040244972,0.0119808,-0.007503,0.003969043,0.008739354,0.014992822,-0.006712007,-0.0039769467,-0.011244455,0.09451249,0.14358974,0.0012417737,-0.0096517885,-0.005232443,0.00066524395,0.006231461,0.0052519324,-0.00020325187,0.0,0.035574466,-0.09268416,0.51065534,-0.0020758756,0.0,0.0,0.00024670849,0.005152801,-0.00020731974,0.0,0.0,0.0035957247,0.00025345292,0.0,0.00037725104,0.0,0.003667454,0.0,0.000995222,0.06561689,-0.00036023755,0.0076319766
112,2200000.0,14.040013,14.58267,0.026601113,-0.013021935,-0.024570717,0.005828501,0.003150213,-0.0034119266,0.005403886,0.0021910782,0.010548845,0.017323557,0.0032256811,-0.0046122167,0.010458738,0.02593096,0.013896464,-0.00018946151,0.010299027,0.07411577,-0.08784014,0.0038655843,0.012241477,0.0010773744,0.00041090025,-0.0006550297,0.0020919987,-7.572829e-05,0.0,0.043169994,-0.09950752,0.5472261,0.000997556,0.0,0.0,0.00024670849,-0.000914742,-0.00020731974,0.0,0.0,0.0035957247,0.00025345292,0.0,0.00037725104,0.0,-0.006430418,0.0,0.000995222,-0.041361813,-0.00054142997,0.00047452754
113,8239000.0,14.040013,14.988127,0.026601113,-0.008260416,-0.016419718,0.0043982356,0.00375169,-0.0036539645,0.0050061145,-0.0009286538,0.010131106,0.013360057,0.0033356594,0.003969043,0.010034958,0.020246986,0.01015632,0.00079121,0.016582882,0.09218533,0.15839306,0.0012417737,0.024899919,0.003624973,0.00066524395,-0.0006550297,0.0036875429,-0.00020325187,0.0,0.039693218,-0.10047062,0.5349824,-0.00038633565,0.0,0.0,0.00024670849,-0.000914742,-0.00020731974,0.0,0.0,0.0035957247,0.00025345292,0.0,0.00037725104,0.0,0.003667454,0.0,0.000995222,0.072170496,-0.00036023755,0.011528837
114,5645153.0,14.040013,15.119485,0.026719984,-0.014186493,-0.02320663,0.007857141,0.002480716,-0.0034119266,0.009174567,0.0029507463,-0.0087577235,0.015210601,0.014075729,0.0026978212,0.014747951,0.03279597,0.014569819,-0.00515701,-0.012638846,0.15451102,-0.07742928,0.004565973,0.0035365797,0.0048025344,0.0005214464,-0.0006550297,0.0011799157,-7.572829e-05,0.0,0.42729047,-0.03699483,0.59851855,0.0011099937,0.0,0.0,0.00024670849,-0.0011859329,-0.00020731974,0.0,0.0,0.0044100434,0.00025345292,0.0,0.00037725104,0.0,-0.02646893,0.0,0.000995222,-0.054390993,-0.00054142997,-0.00082101906
115,4165000.0,14.040013,14.907533,0.027957693,-0.010592894,-0.021422787,0.005828501,0.0026512668,-0.0034119266,0.005736723,0.0021910782,0.009729868,0.017323557,-0.0008902978,-0.0023097433,0.00921699,0.026170664,0.011314971,-0.00018946151,0.0121729,0.08977923,-0.07258353,0.0038655843,0.011643273,0.0038941535,-0.0020488375,-0.0006550297,0.0031975282,-7.572829e-05,0.0,0.025416773,0.029992605,0.5629881,-0.0007348669,0.0,0.0,0.00024670849,-0.0009495908,-0.00020731974,0.0,0.0,0.0035957247,0.00022346662,0.0,0.00037725104,0.0,0.0036813524,0.0,0.000995222,0.11328633,-0.00036023755,0.00047452754
116,11487948.0,14.040013,15.37418,0.027608765,-0.0113282725,-0.020224178,0.007541981,-0.014900571,-0.0034119266,0.011396185,0.0029507463,0.0037610044,0.014750635,-0.0014729191,-0.0052135354,0.01456175,0.03421898,0.012241196,-0.0026036417,0.020775806,0.09203224,-0.0546171,0.004565973,-0.0004462906,0.003768709,-0.0020488375,-0.0006550297,0.0014218985,-7.572829e-05,0.0,0.36063913,0.113815404,0.5743486,-0.0007348669,0.0,0.0,0.00024670849,-0.0011859329,-0.00020731974,0.0,0.0,0.00428326,0.0002904425,0.0,0.00083498226,0.0,0.010462381,0.0,0.000995222,0.1369619,-0.00036023755,-0.00082101906
117,2550000.0,14.040013,14.66383,0.027970573,-0.010250765,0.12943555,0.0044846614,-0.008567365,-0.0034119266,0.005736723,-0.019376077,0.0055676824,0.014168248,0.013240986,-0.0054075373,0.010305893,-0.059343684,0.013582923,-0.0018674431,0.011783256,-0.05505769,-0.0475065,0.0038655843,-0.0032846432,0.0033425915,-0.0020488375,-0.0006550297,0.0048202826,-7.572829e-05,0.0,0.05776373,-0.0862632,0.51893663,-0.0006383212,0.0,0.0,0.00024670849,-0.000914742,-0.00020731974,0.0,0.0,0.0043682694,0.00025345292,0.0,0.00037725104,0.0,0.0034729175,0.0,0.000995222,0.09437492,-0.00034645415,-5.3860305e-05
118,1622361.0,14.040013,14.629929,0.026601113,-0.0110963965,-0.022818841,0.005828501,0.0025662188,-0.0034119266,0.005736723,0.0021982042,0.004017015,-0.030794354,-0.0073023415,-0.0046122167,0.010305893,0.023709778,0.011314971,-0.004957618,-0.008662019,0.07647297,-0.07182587,-0.00054356176,-0.004050473,0.0040260716,0.00066524395,-0.0006550297,0.0034082632,-7.572829e-05,0.0,0.032859746,-0.13097665,0.5691588,-0.0007348669,0.0,0.0,0.00024670849,-0.0014013579,-0.00027242998,0.0,0.0,0.0035957247,0.00022346662,0.0,0.00037725104,0.0,0.0036813524,0.0,0.000995222,0.10653132,-0.00036023755,-5.3860305e-05
119,1899172.0,14.040013,14.023664,0.028910602,-0.010011902,-0.02214671,0.007957903,0.0033331844,-0.030725526,0.0055447374,0.0021910782,0.008708757,0.016153157,-0.001986229,-0.0019512541,0.00041300966,0.01752209,0.008330365,-0.0032164222,0.0090124365,0.055787567,-0.07517689,0.0038655843,0.017465902,0.007708339,-0.0020488375,-0.0010149524,0.0026375786,-7.572829e-05,0.0,-0.5097536,-0.1663634,0.5323884,0.0010611198,0.0,0.0,0.00024670849,-0.0008299593,-0.00020731974,0.0,0.0,0.0035957247,0.00022346662,0.0,0.0007399925,0.0,0.0017209935,0.0,0.00040813576,0.073842086,-0.00036023755,-0.00024844316
120,6693674.0,14.040013,15.380084,0.027608413,-0.01008981,-0.018690225,0.007857141,0.0019817688,-0.0034119266,0.011396185,0.0029507463,-0.0072923773,0.015210601,-0.00097403553,0.0026978212,0.014747951,0.03421898,0.011988326,-0.0028030337,0.020585662,0.09634896,-0.063848846,0.004565973,0.0037858314,0.0035970444,0.0005379155,-0.0006550297,0.0014218985,-7.572829e-05,0.0,0.36908874,0.076267764,0.5894422,-0.00062242924,0.0,0.0,0.00024670849,-0.0012207818,-0.00020731974,0.0,0.0,0.0044100434,0.00022346662,0.0,0.00037725104,0.0,0.011893863,0.0,0.000995222,0.13669667,-0.00036023755,-0.00082101906
121,8314619.0,14.040013,15.319987,0.026115026,-0.009891157,-0.020269701,0.007782702,0.0018905154,-0.0032008907,0.011396185,0.0029507463,0.0041873404,0.013393176,0.00080266385,0.004939704,0.015803497,0.032249644,0.011988326,-0.004957618,-0.015222291,0.14573225,-0.061718155,0.004565973,-0.00038899004,0.008898227,0.0027750884,0.006231461,0.0014218985,-7.572829e-05,0.0,0.4703682,-0.09026226,0.5523338,-0.0009123093,0.0,0.0,0.00024670849,0.0059663737,-0.00020731974,0.0,0.0,0.004041933,0.00025345292,0.0,0.00037725104,0.0,0.010462381,0.0,0.000995222,0.14009155,-0.00036023755,-0.00082101906
